n_estimators,max_depth,random_state,score
13,15,97,95.6
13,15,98,95.4
13,15,99,95.3
14,10,1,95.0
14,10,2,94.8
14,10,3,94.4
14,10,4,94.4
14,10,5,94.5
14,10,6,95.0
14,10,7,94.4
14,10,8,94.9
14,10,9,94.9
14,10,10,94.5
14,10,11,94.8
14,10,12,94.6
14,10,13,94.6
14,10,14,94.6
14,10,15,94.4
14,10,16,94.8
14,10,17,94.7
14,10,18,94.8
14,10,19,94.5
14,10,20,94.5
14,10,21,94.6
14,10,22,94.7
14,10,23,93.9
14,10,24,95.0
14,10,25,94.4
14,10,26,94.5
14,10,27,94.0
14,10,28,94.7
14,10,29,94.9
14,10,30,95.0
14,10,31,94.3
14,10,32,94.4
14,10,33,94.6
14,10,34,94.8
14,10,35,94.7
14,10,36,94.3
14,10,37,94.4
14,10,38,94.6
14,10,39,95.0
14,10,40,95.2
14,10,41,94.1
14,10,42,94.1
14,10,43,94.9
14,10,44,94.6
14,10,45,94.5
14,10,46,94.4
14,10,47,93.9
14,10,48,94.8
14,10,49,94.7
14,10,50,94.0
14,10,51,94.2
14,10,52,94.2
14,10,53,94.6
14,10,54,95.0
14,10,55,95.0
14,10,56,94.5
14,10,57,94.9
14,10,58,94.6
14,10,59,94.4
14,10,60,94.3
14,10,61,94.3
14,10,62,94.9
14,10,63,94.8
14,10,64,94.4
14,10,65,94.6
14,10,66,94.7
14,10,67,94.1
14,10,68,94.9
14,10,69,94.9
14,10,70,94.8
14,10,71,94.8
14,10,72,94.7
14,10,73,94.6
14,10,74,94.7
14,10,75,94.4
14,10,76,94.7
14,10,77,94.5
14,10,78,94.4
14,10,79,94.3
14,10,80,94.6
14,10,81,94.2
14,10,82,94.7
14,10,83,94.5
14,10,84,94.5
14,10,85,94.7
14,10,86,94.7
14,10,87,94.2
14,10,88,95.3
14,10,89,94.4
14,10,90,94.9
14,10,91,94.3
14,10,92,94.8
14,10,93,94.2
14,10,94,94.7
14,10,95,94.7
14,10,96,94.2
14,10,97,95.1
14,10,98,94.2
14,10,99,95.1
14,11,1,95.2
14,11,2,95.0
14,11,3,95.0
14,11,4,95.3
14,11,5,94.7
14,11,6,94.9
14,11,7,95.3
14,11,8,94.7
14,11,9,95.2
14,11,10,95.3
14,11,11,94.9
14,11,12,95.1
14,11,13,94.8
14,11,14,95.0
14,11,15,94.9
14,11,16,95.4
14,11,17,95.3
14,11,18,95.4
14,11,19,95.2
14,11,20,95.2
14,11,21,95.0
14,11,22,94.6
14,11,23,95.3
14,11,24,94.7
14,11,25,95.1
14,11,26,95.0
14,11,27,94.8
14,11,28,95.5
14,11,29,95.1
14,11,30,94.4
14,11,31,94.9
14,11,32,95.0
14,11,33,94.9
14,11,34,95.1
14,11,35,95.3
14,11,36,95.2
14,11,37,95.1
14,11,38,95.1
14,11,39,95.1
14,11,40,95.5
14,11,41,94.7
14,11,42,95.1
14,11,43,95.5
14,11,44,95.1
14,11,45,95.0
14,11,46,94.6
14,11,47,95.2
14,11,48,94.9
14,11,49,95.0
14,11,50,95.1
14,11,51,95.1
14,11,52,95.3
14,11,53,95.2
14,11,54,94.7
14,11,55,95.1
14,11,56,95.6
14,11,57,95.1
14,11,58,94.7
14,11,59,94.8
14,11,60,95.0
14,11,61,94.8
14,11,62,95.1
14,11,63,94.6
14,11,64,94.8
14,11,65,95.2
14,11,66,95.3
14,11,67,95.0
14,11,68,95.3
14,11,69,95.7
14,11,70,94.8
14,11,71,95.1
14,11,72,94.8
14,11,73,95.2
14,11,74,94.8
14,11,75,94.7
14,11,76,95.1
14,11,77,95.1
14,11,78,95.7
14,11,79,95.2
14,11,80,94.5
14,11,81,95.2
14,11,82,94.6
14,11,83,95.2
14,11,84,95.2
14,11,85,95.1
14,11,86,94.8
14,11,87,95.0
14,11,88,95.3
14,11,89,94.9
14,11,90,95.0
14,11,91,94.5
14,11,92,95.5
14,11,93,95.3
14,11,94,95.0
14,11,95,94.5
14,11,96,94.8
14,11,97,95.1
14,11,98,94.8
14,11,99,94.6
14,12,1,95.4
14,12,2,94.9
14,12,3,95.7
14,12,4,94.9
14,12,5,95.5
14,12,6,95.1
14,12,7,95.5
14,12,8,95.3
14,12,9,95.6
14,12,10,95.1
14,12,11,95.4
14,12,12,95.0
14,12,13,94.9
14,12,14,95.1
14,12,15,95.4
14,12,16,95.2
14,12,17,95.2
14,12,18,95.2
14,12,19,95.7
14,12,20,95.2
14,12,21,95.5
14,12,22,95.7
14,12,23,95.5
14,12,24,95.5
14,12,25,95.6
14,12,26,95.1
14,12,27,95.2
14,12,28,95.1
14,12,29,95.8
14,12,30,95.2
14,12,31,95.7
14,12,32,95.3
14,12,33,95.5
14,12,34,95.6
14,12,35,95.4
14,12,36,95.5
14,12,37,95.5
14,12,38,95.1
14,12,39,95.2
14,12,40,95.2
14,12,41,95.3
14,12,42,95.5
14,12,43,95.9
14,12,44,95.4
14,12,45,95.6
14,12,46,95.6
14,12,47,95.0
14,12,48,95.6
14,12,49,95.0
14,12,50,94.8
14,12,51,95.1
14,12,52,95.5
14,12,53,95.3
14,12,54,95.7
14,12,55,95.4
14,12,56,95.1
14,12,57,95.2
14,12,58,95.3
14,12,59,95.1
14,12,60,95.7
14,12,61,95.3
14,12,62,95.2
14,12,63,95.5
14,12,64,95.1
14,12,65,95.0
14,12,66,95.8
14,12,67,95.5
14,12,68,95.6
14,12,69,95.3
14,12,70,94.7
14,12,71,95.4
14,12,72,95.4
14,12,73,95.4
14,12,74,95.2
14,12,75,95.4
14,12,76,95.2
14,12,77,95.4
14,12,78,95.7
14,12,79,95.4
14,12,80,95.3
14,12,81,95.6
14,12,82,95.1
14,12,83,95.1
14,12,84,94.9
14,12,85,95.1
14,12,86,95.1
14,12,87,95.5
14,12,88,95.8
14,12,89,95.3
14,12,90,95.2
14,12,91,95.1
14,12,92,95.9
14,12,93,95.5
14,12,94,95.1
14,12,95,95.2
14,12,96,95.3
14,12,97,95.2
14,12,98,95.4
14,12,99,95.6
14,13,1,95.7
14,13,2,95.3
14,13,3,95.5
14,13,4,95.5
14,13,5,95.3
14,13,6,95.2
14,13,7,95.2
14,13,8,95.2
14,13,9,95.8
14,13,10,95.3
14,13,11,95.3
14,13,12,95.3
14,13,13,95.7
14,13,14,94.9
14,13,15,95.3
14,13,16,95.3
14,13,17,95.0
14,13,18,95.6
14,13,19,95.2
14,13,20,95.7
14,13,21,95.3
14,13,22,95.5
14,13,23,95.3
14,13,24,95.3
14,13,25,95.6
14,13,26,95.3
14,13,27,95.1
14,13,28,95.8
14,13,29,96.0
14,13,30,95.7
14,13,31,96.1
14,13,32,95.6
14,13,33,95.5
14,13,34,95.5
14,13,35,96.1
14,13,36,95.1
14,13,37,95.2
14,13,38,95.1
14,13,39,95.5
14,13,40,95.7
14,13,41,95.3
14,13,42,95.2
14,13,43,95.4
14,13,44,95.7
14,13,45,95.6
14,13,46,95.6
14,13,47,95.3
14,13,48,95.5
14,13,49,95.4
14,13,50,95.1
14,13,51,95.4
14,13,52,95.9
14,13,53,95.8
14,13,54,95.7
14,13,55,95.4
14,13,56,95.5
14,13,57,95.7
14,13,58,95.5
14,13,59,95.1
14,13,60,95.2
14,13,61,95.5
14,13,62,95.7
14,13,63,95.5
14,13,64,95.2
14,13,65,95.2
14,13,66,95.6
14,13,67,95.7
14,13,68,95.5
14,13,69,95.2
14,13,70,95.4
14,13,71,95.7
14,13,72,95.6
14,13,73,95.7
14,13,74,95.7
14,13,75,95.3
14,13,76,95.5
14,13,77,95.3
14,13,78,95.9
14,13,79,95.4
14,13,80,95.6
14,13,81,95.6
14,13,82,95.4
14,13,83,95.4
14,13,84,95.0
14,13,85,95.2
14,13,86,95.0
14,13,87,95.7
14,13,88,95.6
14,13,89,95.1
14,13,90,95.5
14,13,91,95.7
14,13,92,95.3
14,13,93,95.7
14,13,94,95.6
14,13,95,95.1
14,13,96,95.5
14,13,97,95.3
14,13,98,95.3
14,13,99,95.1
14,14,1,95.5
14,14,2,95.2
14,14,3,95.5
14,14,4,95.5
14,14,5,95.7
14,14,6,95.5
14,14,7,95.3
14,14,8,95.4
14,14,9,95.7
14,14,10,95.6
14,14,11,95.3
14,14,12,95.7
14,14,13,95.3
14,14,14,95.2
14,14,15,95.6
14,14,16,95.5
14,14,17,95.0
14,14,18,95.3
14,14,19,95.6
14,14,20,95.5
14,14,21,95.6
14,14,22,96.2
14,14,23,95.9
14,14,24,95.6
14,14,25,95.5
14,14,26,95.6
14,14,27,95.5
14,14,28,95.6
14,14,29,95.6
14,14,30,95.6
14,14,31,95.9
14,14,32,95.9
14,14,33,94.8
14,14,34,95.9
14,14,35,95.9
14,14,36,95.2
14,14,37,95.9
14,14,38,95.4
14,14,39,95.1
14,14,40,95.6
14,14,41,95.5
14,14,42,95.4
14,14,43,95.6
14,14,44,95.7
14,14,45,95.6
14,14,46,95.9
14,14,47,95.6
14,14,48,95.9
14,14,49,95.6
14,14,50,95.6
14,14,51,95.6
14,14,52,95.3
14,14,53,95.7
14,14,54,95.7
14,14,55,96.2
14,14,56,95.3
14,14,57,95.2
14,14,58,96.0
14,14,59,95.6
14,14,60,95.9
14,14,61,95.6
14,14,62,95.5
14,14,63,95.9
14,14,64,95.3
14,14,65,95.5
14,14,66,95.2
14,14,67,95.9
14,14,68,95.6
14,14,69,95.5
14,14,70,95.4
14,14,71,96.0
14,14,72,95.7
14,14,73,95.8
14,14,74,95.7
14,14,75,95.5
14,14,76,95.3
14,14,77,95.7
14,14,78,95.6
14,14,79,95.5
14,14,80,95.7
14,14,81,95.3
14,14,82,95.4
14,14,83,95.5
14,14,84,95.2
14,14,85,95.9
14,14,86,95.5
14,14,87,95.3
14,14,88,95.7
14,14,89,94.6
14,14,90,95.3
14,14,91,95.5
14,14,92,95.5
14,14,93,95.7
14,14,94,95.9
14,14,95,95.3
14,14,96,95.5
14,14,97,95.2
14,14,98,95.6
14,14,99,95.1
14,15,1,95.5
14,15,2,95.3
14,15,3,95.6
14,15,4,95.5
14,15,5,95.7
14,15,6,95.5
14,15,7,95.5
14,15,8,95.4
14,15,9,95.5
14,15,10,95.7
14,15,11,95.9
14,15,12,95.8
14,15,13,95.6
14,15,14,95.0
14,15,15,96.0
14,15,16,95.7
14,15,17,95.3
14,15,18,95.7
14,15,19,95.2
14,15,20,95.7
14,15,21,95.6
14,15,22,95.7
14,15,23,95.5
14,15,24,95.5
14,15,25,95.3
14,15,26,95.5
14,15,27,95.4
14,15,28,95.7
14,15,29,95.7
14,15,30,95.3
14,15,31,95.8
14,15,32,95.8
14,15,33,95.7
14,15,34,95.5
14,15,35,95.6
14,15,36,95.5
14,15,37,95.4
14,15,38,95.4
14,15,39,95.5
14,15,40,95.4
14,15,41,95.8
14,15,42,95.6
14,15,43,95.8
14,15,44,95.8
14,15,45,95.6
14,15,46,95.7
14,15,47,95.9
14,15,48,95.6
14,15,49,95.3
14,15,50,95.5
14,15,51,95.2
14,15,52,95.6
14,15,53,95.5
14,15,54,95.5
14,15,55,95.9
14,15,56,95.5
14,15,57,95.6
14,15,58,95.8
14,15,59,95.7
14,15,60,95.9
14,15,61,96.0
14,15,62,95.3
14,15,63,95.5
14,15,64,95.3
14,15,65,95.5
14,15,66,95.7
14,15,67,95.6
14,15,68,95.5
14,15,69,95.5
14,15,70,95.5
14,15,71,95.5
14,15,72,95.6
14,15,73,95.7
14,15,74,96.1
14,15,75,95.6
14,15,76,95.7
14,15,77,95.1
14,15,78,95.7
14,15,79,95.3
14,15,80,95.4
14,15,81,95.2
14,15,82,95.2
14,15,83,95.7
14,15,84,95.3
14,15,85,95.7
14,15,86,95.6
14,15,87,95.8
14,15,88,96.0
14,15,89,95.4
14,15,90,95.8
14,15,91,95.8
14,15,92,95.5
14,15,93,95.9
14,15,94,95.8
14,15,95,95.1
14,15,96,95.7
14,15,97,95.7
14,15,98,95.2
14,15,99,95.4
15,10,1,94.9
15,10,2,94.7
15,10,3,94.6
15,10,4,94.6
15,10,5,94.4
15,10,6,95.1
15,10,7,94.4
15,10,8,94.9
15,10,9,95.0
15,10,10,94.7
15,10,11,95.0
15,10,12,94.8
15,10,13,94.5
15,10,14,94.8
15,10,15,94.4
15,10,16,95.1
15,10,17,94.6
15,10,18,94.8
15,10,19,94.6
15,10,20,94.4
15,10,21,95.0
15,10,22,94.4
15,10,23,93.9
15,10,24,95.1
15,10,25,94.6
15,10,26,94.7
15,10,27,94.1
15,10,28,94.4
15,10,29,94.8
15,10,30,94.9
15,10,31,94.7
15,10,32,94.4
15,10,33,94.7
15,10,34,94.5
15,10,35,94.6
15,10,36,94.5
15,10,37,94.4
15,10,38,94.7
15,10,39,95.1
15,10,40,95.3
15,10,41,94.2
15,10,42,94.2
15,10,43,94.7
15,10,44,94.5
15,10,45,94.7
15,10,46,94.5
15,10,47,93.9
15,10,48,95.0
15,10,49,94.7
15,10,50,94.3
15,10,51,94.5
15,10,52,94.3
15,10,53,94.4
15,10,54,95.0
15,10,55,95.1
15,10,56,94.6
15,10,57,94.9
15,10,58,94.6
15,10,59,94.4
15,10,60,94.4
15,10,61,94.5
15,10,62,94.8
15,10,63,94.6
15,10,64,94.5
15,10,65,94.5
15,10,66,94.7
15,10,67,94.2
15,10,68,95.1
15,10,69,94.6
15,10,70,94.9
15,10,71,94.8
15,10,72,94.9
15,10,73,94.6
15,10,74,94.5
15,10,75,94.6
15,10,76,94.8
15,10,77,94.6
15,10,78,94.3
15,10,79,94.5
15,10,80,94.9
15,10,81,94.3
15,10,82,94.8
15,10,83,94.8
15,10,84,94.4
15,10,85,94.6
15,10,86,94.6
15,10,87,94.5
15,10,88,95.3
15,10,89,94.4
15,10,90,94.9
15,10,91,94.1
15,10,92,95.0
15,10,93,94.3
15,10,94,94.7
15,10,95,94.7
15,10,96,94.2
15,10,97,95.1
15,10,98,94.5
15,10,99,95.0
15,11,1,95.1
15,11,2,95.0
15,11,3,94.9
15,11,4,95.4
15,11,5,95.0
15,11,6,94.8
15,11,7,95.4
15,11,8,95.1
15,11,9,95.2
15,11,10,95.5
15,11,11,94.9
15,11,12,95.3
15,11,13,94.8
15,11,14,94.8
15,11,15,95.2
15,11,16,95.5
15,11,17,95.5
15,11,18,95.4
15,11,19,95.2
15,11,20,95.3
15,11,21,95.1
15,11,22,94.6
15,11,23,95.3
15,11,24,95.1
15,11,25,95.0
15,11,26,95.0
15,11,27,94.6
15,11,28,95.3
15,11,29,95.2
15,11,30,94.6
15,11,31,95.1
15,11,32,95.0
15,11,33,95.1
15,11,34,95.3
15,11,35,95.4
15,11,36,95.2
15,11,37,95.2
15,11,38,95.2
15,11,39,95.0
15,11,40,95.5
15,11,41,95.0
15,11,42,95.0
15,11,43,95.3
15,11,44,95.0
15,11,45,95.0
15,11,46,94.8
15,11,47,95.1
15,11,48,95.1
15,11,49,94.9
15,11,50,95.0
15,11,51,95.1
15,11,52,95.2
15,11,53,94.9
15,11,54,94.7
15,11,55,95.0
15,11,56,95.7
15,11,57,95.2
15,11,58,95.1
15,11,59,95.0
15,11,60,95.1
15,11,61,94.7
15,11,62,95.0
15,11,63,94.6
15,11,64,94.9
15,11,65,95.2
15,11,66,95.1
15,11,67,95.0
15,11,68,95.8
15,11,69,95.5
15,11,70,95.0
15,11,71,95.0
15,11,72,94.8
15,11,73,95.2
15,11,74,95.0
15,11,75,94.9
15,11,76,95.2
15,11,77,95.1
15,11,78,95.7
15,11,79,95.2
15,11,80,94.5
15,11,81,95.1
15,11,82,94.7
15,11,83,95.1
15,11,84,95.2
15,11,85,95.1
15,11,86,94.8
15,11,87,94.8
15,11,88,95.4
15,11,89,94.7
15,11,90,95.1
15,11,91,94.6
15,11,92,95.4
15,11,93,95.2
15,11,94,95.0
15,11,95,94.7
15,11,96,94.9
15,11,97,95.2
15,11,98,95.1
15,11,99,94.7
15,12,1,95.4
15,12,2,95.0
15,12,3,95.6
15,12,4,95.0
15,12,5,95.3
15,12,6,95.2
15,12,7,95.6
15,12,8,95.3
15,12,9,95.7
15,12,10,95.4
15,12,11,95.4
15,12,12,95.2
15,12,13,94.9
15,12,14,95.2
15,12,15,95.6
15,12,16,95.4
15,12,17,95.2
15,12,18,95.3
15,12,19,96.0
15,12,20,95.0
15,12,21,95.6
15,12,22,95.6
15,12,23,95.5
15,12,24,95.6
15,12,25,95.7
15,12,26,95.3
15,12,27,95.2
15,12,28,95.2
15,12,29,95.7
15,12,30,95.2
15,12,31,95.6
15,12,32,95.3
15,12,33,95.3
15,12,34,95.7
15,12,35,95.5
15,12,36,95.7
15,12,37,95.4
15,12,38,94.8
15,12,39,95.2
15,12,40,95.2
15,12,41,95.4
15,12,42,95.5
15,12,43,96.1
15,12,44,95.3
15,12,45,95.8
15,12,46,95.8
15,12,47,95.5
15,12,48,95.5
15,12,49,95.0
15,12,50,94.8
15,12,51,95.1
15,12,52,95.7
15,12,53,95.5
15,12,54,95.5
15,12,55,95.5
15,12,56,95.3
15,12,57,95.3
15,12,58,95.3
15,12,59,95.2
15,12,60,95.5
15,12,61,95.4
15,12,62,95.4
15,12,63,95.7
15,12,64,95.2
15,12,65,95.1
15,12,66,95.7
15,12,67,95.4
15,12,68,95.7
15,12,69,95.4
15,12,70,94.8
15,12,71,95.2
15,12,72,95.4
15,12,73,95.6
15,12,74,95.1
15,12,75,95.5
15,12,76,95.1
15,12,77,95.3
15,12,78,95.7
15,12,79,95.6
15,12,80,95.4
15,12,81,95.8
15,12,82,95.3
15,12,83,95.1
15,12,84,95.0
15,12,85,95.3
15,12,86,95.2
15,12,87,95.4
15,12,88,95.6
15,12,89,95.3
15,12,90,95.3
15,12,91,95.1
15,12,92,96.0
15,12,93,95.4
15,12,94,95.3
15,12,95,95.3
15,12,96,95.5
15,12,97,95.3
15,12,98,95.4
15,12,99,95.6
15,13,1,95.9
15,13,2,95.3
15,13,3,95.6
15,13,4,95.6
15,13,5,95.4
15,13,6,95.2
15,13,7,95.2
15,13,8,95.2
15,13,9,96.1
15,13,10,95.4
15,13,11,95.5
15,13,12,95.4
15,13,13,95.6
15,13,14,95.2
15,13,15,95.3
15,13,16,95.5
15,13,17,95.1
15,13,18,95.6
15,13,19,95.2
15,13,20,95.8
15,13,21,95.4
15,13,22,95.4
15,13,23,95.3
15,13,24,95.5
15,13,25,95.8
15,13,26,95.4
15,13,27,95.1
15,13,28,95.8
15,13,29,96.1
15,13,30,95.7
15,13,31,96.0
15,13,32,95.7
15,13,33,95.6
15,13,34,95.5
15,13,35,96.1
15,13,36,95.2
15,13,37,95.1
15,13,38,95.6
15,13,39,95.6
15,13,40,95.6
15,13,41,95.5
15,13,42,95.5
15,13,43,95.5
15,13,44,95.8
15,13,45,95.7
15,13,46,95.6
15,13,47,95.2
15,13,48,95.6
15,13,49,95.6
15,13,50,95.4
15,13,51,95.3
15,13,52,95.8
15,13,53,95.9
15,13,54,95.6
15,13,55,95.6
15,13,56,95.3
15,13,57,95.5
15,13,58,95.6
15,13,59,95.2
15,13,60,95.2
15,13,61,95.6
15,13,62,95.7
15,13,63,95.6
15,13,64,95.0
15,13,65,95.0
15,13,66,95.8
15,13,67,95.6
15,13,68,95.5
15,13,69,95.2
15,13,70,95.5
15,13,71,95.7
15,13,72,95.5
15,13,73,95.8
15,13,74,95.7
15,13,75,95.4
15,13,76,95.6
15,13,77,95.3
15,13,78,96.1
15,13,79,95.7
15,13,80,95.5
15,13,81,95.3
15,13,82,95.2
15,13,83,95.5
15,13,84,95.1
15,13,85,95.4
15,13,86,95.0
15,13,87,95.6
15,13,88,95.7
15,13,89,95.2
15,13,90,95.7
15,13,91,95.7
15,13,92,95.2
15,13,93,95.8
15,13,94,95.6
15,13,95,95.0
15,13,96,95.7
15,13,97,95.1
15,13,98,95.6
15,13,99,95.2
15,14,1,95.4
15,14,2,95.3
15,14,3,95.7
15,14,4,95.7
15,14,5,95.6
15,14,6,95.6
15,14,7,95.5
15,14,8,95.2
15,14,9,95.9
15,14,10,95.7
15,14,11,95.4
15,14,12,95.7
15,14,13,95.5
15,14,14,95.5
15,14,15,95.5
15,14,16,95.8
15,14,17,95.2
15,14,18,95.5
15,14,19,95.6
15,14,20,95.5
15,14,21,95.7
15,14,22,96.2
15,14,23,96.0
15,14,24,95.6
15,14,25,95.5
15,14,26,95.7
15,14,27,95.4
15,14,28,95.3
15,14,29,96.0
15,14,30,95.5
15,14,31,96.1
15,14,32,95.9
15,14,33,95.1
15,14,34,95.9
15,14,35,95.8
15,14,36,95.3
15,14,37,95.8
15,14,38,95.6
15,14,39,95.5
15,14,40,95.5
15,14,41,95.6
15,14,42,95.4
15,14,43,95.7
15,14,44,95.6
15,14,45,95.9
15,14,46,96.0
15,14,47,95.4
15,14,48,95.7
15,14,49,95.6
15,14,50,95.6
15,14,51,95.8
15,14,52,95.6
15,14,53,95.6
15,14,54,95.8
15,14,55,96.2
15,14,56,95.4
15,14,57,95.0
15,14,58,96.1
15,14,59,95.6
15,14,60,95.8
15,14,61,95.3
15,14,62,95.6
15,14,63,95.7
15,14,64,95.3
15,14,65,95.5
15,14,66,95.6
15,14,67,95.9
15,14,68,95.7
15,14,69,95.2
15,14,70,95.4
15,14,71,96.2
15,14,72,95.8
15,14,73,95.9
15,14,74,95.6
15,14,75,95.9
15,14,76,95.5
15,14,77,95.6
15,14,78,95.8
15,14,79,95.6
15,14,80,95.7
15,14,81,95.2
15,14,82,95.5
15,14,83,95.6
15,14,84,95.1
15,14,85,95.9
15,14,86,95.7
15,14,87,95.5
15,14,88,95.6
15,14,89,95.0
15,14,90,95.6
15,14,91,95.6
15,14,92,95.6
15,14,93,95.5
15,14,94,96.0
15,14,95,95.6
15,14,96,95.6
15,14,97,95.1
15,14,98,95.7
15,14,99,95.0
15,15,1,95.7
15,15,2,95.5
15,15,3,95.7
15,15,4,95.6
15,15,5,95.6
15,15,6,95.5
15,15,7,95.6
15,15,8,95.7
15,15,9,95.8
15,15,10,95.8
15,15,11,96.0
15,15,12,95.7
15,15,13,95.6
15,15,14,95.1
15,15,15,95.9
15,15,16,95.7
15,15,17,95.5
15,15,18,95.6
15,15,19,95.1
15,15,20,95.7
15,15,21,96.0
15,15,22,95.9
15,15,23,95.6
15,15,24,95.5
15,15,25,95.4
15,15,26,95.5
15,15,27,95.3
15,15,28,95.8
15,15,29,95.9
15,15,30,95.3
15,15,31,95.9
15,15,32,95.7
15,15,33,95.5
15,15,34,95.8
15,15,35,95.8
15,15,36,95.6
15,15,37,95.6
15,15,38,95.6
15,15,39,95.3
15,15,40,95.5
15,15,41,95.7
15,15,42,95.7
15,15,43,95.8
15,15,44,95.9
15,15,45,95.6
15,15,46,95.9
15,15,47,96.0
15,15,48,95.6
15,15,49,95.6
15,15,50,95.5
15,15,51,95.3
15,15,52,95.7
15,15,53,95.5
15,15,54,95.7
15,15,55,95.9
15,15,56,95.6
15,15,57,95.6
15,15,58,96.0
15,15,59,95.7
15,15,60,96.0
15,15,61,96.0
15,15,62,95.4
15,15,63,95.6
15,15,64,95.4
15,15,65,95.6
15,15,66,95.6
15,15,67,95.7
15,15,68,95.6
15,15,69,95.3
15,15,70,95.6
15,15,71,95.8
15,15,72,95.6
15,15,73,95.8
15,15,74,96.0
15,15,75,95.9
15,15,76,95.8
15,15,77,95.3
15,15,78,95.6
15,15,79,95.3
15,15,80,95.7
15,15,81,95.0
15,15,82,95.2
15,15,83,95.7
15,15,84,95.4
15,15,85,95.8
15,15,86,95.8
15,15,87,95.9
15,15,88,96.1
15,15,89,95.4
15,15,90,95.7
15,15,91,95.9
15,15,92,95.6
15,15,93,95.7
15,15,94,95.7
15,15,95,95.3
15,15,96,95.9
15,15,97,95.6
